POSICION;FECHA;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;VOLUMEN;AJUSTE;VAR %;IA;VAR. IA;TRADES,,,,,,,,,
MAI.ROS/DIC22;02-03-2022;231,500000;246,000000;246,000000;252,000000;248,500000;90;248,500000;7,343413;848,000000;21,000000;42
MAI.ROS/DIC22;04-03-2022;257,500000;269,500000;254,000000;273,000000;255,100000;26;255,100000;-0,932039;854,000000;-2,000000;24
MAI.ROS/DIC22;07-03-2022;255,100000;255,500000;254,500000;258,300000;257,500000;34;257,500000;0,940808;876,000000;22,000000;24
MAI.ROS/DIC22;17-02-2022;226,000000;226,000000;225,500000;226,000000;225,500000;19;225,500000;-0,221239;781,000000;3,000000;10
MAI.ROS/DIC22;15-02-2022;226,000000;222,400000;221,100000;222,400000;221,100000;6;221,100000;-2,168142;776,000000;5,000000;4
MAI.ROS/DIC22;16-02-2022;221,100000;226,000000;225,000000;226,000000;226,000000;16;226,000000;2,216192;778,000000;2,000000;10
MAI.ROS/DIC22;14-02-2022;223,500000;223,500000;223,500000;226,300000;226,000000;12;226,000000;1,118568;771,000000;6,000000;7
MAI.ROS/DIC22;11-02-2022;223,500000;225,500000;225,000000;226,500000;226,300000;7;223,500000;0,000000;765,000000;2,000000;6
MAI.ROS/DIC22;09-02-2022;221,500000;223,000000;223,000000;225,500000;223,500000;52;223,500000;0,902935;763,000000;26,000000;27
MAI.ROS/DIC22;10-02-2022;223,500000;226,000000;223,500000;228,500000;223,500000;25;223,500000;0,000000;763,000000;0,000000;19
MAI.ROS/DIC22;08-02-2022;220,000000;220,000000;220,000000;221,500000;221,500000;9;221,500000;0,681818;737,000000;0,000000;4
MAI.ROS/DIC22;07-02-2022;216,500000;221,500000;220,000000;221,600000;220,100000;13;220,000000;1,616628;737,000000;5,000000;8
MAI.ROS/DIC22;04-02-2022;216,100000;215,800000;215,500000;216,500000;216,500000;8;216,500000;0,185099;732,000000;-3,000000;4
MAI.ROS/DIC22;03-02-2022;215,100000;214,000000;214,000000;215,000000;215,000000;26;216,100000;0,464900;735,000000;2,000000;18
MAI.ROS/DIC22;01-02-2022;212,500000;215,000000;214,900000;216,000000;215,000000;70;215,000000;1,176471;711,000000;5,000000;32
MAI.ROS/DIC22;02-02-2022;215,000000;216,000000;214,000000;216,000000;214,500000;57;215,100000;0,046512;733,000000;22,000000;28
MAI.ROS/DIC22;31-01-2022;213,500000;213,700000;212,500000;213,700000;212,500000;51;212,500000;-0,468384;706,000000;12,000000;26
MAI.ROS/DIC22;28-01-2022;211,400000;214,000000;213,500000;215,000000;213,500000;130;213,500000;0,993377;694,000000;51,000000;58
MAI.ROS/DIC22;20-01-2022;210,000000;208,500000;208,000000;211,800000;208,000000;26;208,000000;-0,952381;586,000000;13,000000;13
MAI.ROS/DIC22;21-01-2022;208,000000;210,500000;208,500000;210,500000;209,000000;57;208,000000;0,000000;617,000000;31,000000;23
MAI.ROS/DIC22;25-01-2022;212,200000;213,500000;212,400000;214,800000;212,500000;70;212,500000;0,141376;639,000000;8,000000;50
MAI.ROS/DIC22;24-01-2022;208,000000;208,000000;208,000000;212,200000;212,200000;23;212,200000;2,019231;631,000000;14,000000;17
MAI.ROS/DIC22;26-01-2022;212,500000;212,500000;212,000000;214,100000;213,100000;22;212,400000;-0,047059;642,000000;3,000000;12
MAI.ROS/DIC22;27-01-2022;212,400000;212,500000;212,500000;212,500000;212,500000;1;211,400000;-0,470810;643,000000;1,000000;1
